Method Name,Dataset Name,Domain Index,Best Test Acc (%),Epoch,Log File Path
CoOp,pacs,N/A,99.8,4,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/ViT-L14/c/seed_3/warmup_1/log.txt
CoOp,pacs,N/A,99.6,5,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/pacs/b32_ep50/ViT-L14/c/seed_1/warmup_1/log.txt
CoOp,vlcs,N/A,86.4,1,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/vlcs/b32_ep50/RN50/p/seed_1/warmup_1/log.txt
CoOp,vlcs,N/A,79.9,12,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/vlcs/b32_ep50/RN50/s/seed_1/warmup_1/log.txt
CoOp,vlcs,N/A,99.9,3,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/vlcs/b32_ep50/RN50/c/seed_1/warmup_1/log.txt
CoOp,vlcs,N/A,67.2,16,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/vlcs/b32_ep50/RN50/l/seed_1/warmup_1/log.txt
CoOp,vlcs,p,87.4,2,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/vlcs/b32_ep50/ViT-B16/p/seed_2/warmup_1/log.txt
CoOp,vlcs,p,87.6,2,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/vlcs/b32_ep50/ViT-B16/p/seed_3/warmup_1/log.txt
CoOp,vlcs,p,86.8,3,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/vlcs/b32_ep50/ViT-B16/p/seed_1/warmup_1/log.txt
CoOp,vlcs,s,79.2,9,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/vlcs/b32_ep50/ViT-B16/s/seed_2/warmup_1/log.txt
CoOp,vlcs,s,79.7,22,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CoOp/vlcs/b32_ep50/ViT-B16/s/seed_3/warmup_1/log.txt
